cveId,priority
CVE-2024-26173,MEDIUM
CVE-2024-23739,MEDIUM
CVE-2024-23738,MEDIUM
CVE-2023-39439,MEDIUM
CVE-2023-44374,MEDIUM
CVE-2023-25620,MEDIUM
CVE-2024-27236,MEDIUM
CVE-2024-27210,MEDIUM
CVE-2024-27219,MEDIUM
CVE-2024-25987,MEDIUM
CVE-2024-27213,MEDIUM
CVE-2024-27204,MEDIUM
CVE-2024-0048,MEDIUM
CVE-2024-0051,MEDIUM
CVE-2021-22112,MEDIUM
CVE-2022-26872,MEDIUM
CVE-2017-15428,MEDIUM
CVE-2024-23741,MEDIUM
CVE-2024-23740,MEDIUM
CVE-2014-0564,MEDIUM
CVE-2014-0558,MEDIUM
CVE-2014-8441,MEDIUM
CVE-2014-8438,MEDIUM
CVE-2014-0589,MEDIUM
CVE-2014-0582,MEDIUM
CVE-2014-3670,MEDIUM
CVE-2014-3669,MEDIUM
CVE-2014-3668,MEDIUM
CVE-2014-6513,MEDIUM
CVE-2014-3693,MEDIUM
CVE-2014-1594,MEDIUM
CVE-2014-1593,MEDIUM
CVE-2014-1592,MEDIUM
CVE-2014-1587,MEDIUM
CVE-2014-1581,MEDIUM
CVE-2014-1578,MEDIUM
CVE-2014-1576,MEDIUM
CVE-2014-1575,MEDIUM
CVE-2014-1574,MEDIUM
CVE-2024-1403,MEDIUM
CVE-2014-0588,MEDIUM
CVE-2014-0586,MEDIUM
CVE-2014-0585,MEDIUM
CVE-2014-0584,MEDIUM
CVE-2014-0581,MEDIUM
CVE-2014-0577,MEDIUM
CVE-2014-0576,MEDIUM
CVE-2014-0574,MEDIUM
CVE-2014-0573,MEDIUM
CVE-2014-1588,MEDIUM
CVE-2023-38317,MEDIUM
CVE-2024-20337,MEDIUM
CVE-2019-9008,MEDIUM
CVE-2023-5009,MEDIUM
CVE-2024-23625,MEDIUM
CVE-2020-7052,MEDIUM
CVE-2019-13542,MEDIUM
CVE-2019-9012,MEDIUM
CVE-2019-9010,MEDIUM
CVE-2019-9009,MEDIUM
CVE-2022-22514,MEDIUM
CVE-2021-29242,MEDIUM
CVE-2022-22513,MEDIUM
CVE-2022-22515,MEDIUM
CVE-2019-9013,MEDIUM
CVE-2020-5496,MEDIUM
CVE-2020-5395,MEDIUM
CVE-2024-1938,MEDIUM
CVE-2019-15605,MEDIUM
CVE-2024-1939,MEDIUM
CVE-2023-50071,MEDIUM
CVE-2016-8735,MEDIUM
CVE-2023-21674,MEDIUM
CVE-2023-32439,MEDIUM
CVE-2022-28506,MEDIUM
CVE-2021-40633,MEDIUM
CVE-2022-25236,MEDIUM
CVE-2023-0266,MEDIUM
CVE-2023-6143,MEDIUM
CVE-2023-5500,MEDIUM
CVE-2024-24202,MEDIUM
CVE-2009-1929,MEDIUM
CVE-2022-20676,MEDIUM
CVE-2010-3147,MEDIUM
CVE-2008-1083,MEDIUM
CVE-2011-0096,MEDIUM
CVE-2010-3145,MEDIUM
CVE-2020-11987,MEDIUM
CVE-2010-2743,MEDIUM
CVE-2010-1311,MEDIUM
CVE-2023-2673,MEDIUM
CVE-2020-12278,MEDIUM
CVE-2020-12279,MEDIUM
CVE-2021-23017,MEDIUM
CVE-2019-7637,MEDIUM
CVE-2019-10216,MEDIUM
CVE-2017-10684,MEDIUM
CVE-2024-1001,MEDIUM
CVE-2024-0692,MEDIUM
CVE-2008-2750,MEDIUM
CVE-2023-21823,MEDIUM
CVE-2018-4233,MEDIUM
CVE-2024-21915,MEDIUM
CVE-2022-3259,MEDIUM
CVE-2022-2996,MEDIUM
CVE-2019-1752,MEDIUM
CVE-2021-3621,MEDIUM
CVE-2021-43816,MEDIUM
CVE-2021-30473,MEDIUM
CVE-2021-30475,MEDIUM
CVE-2021-30474,MEDIUM
CVE-2020-36131,MEDIUM
CVE-2020-36133,MEDIUM
CVE-2022-37452,MEDIUM
CVE-2024-23624,MEDIUM
CVE-2016-4971,MEDIUM
CVE-2019-20916,MEDIUM
CVE-2021-3345,MEDIUM
CVE-2022-30333,MEDIUM
CVE-2023-0580,MEDIUM
CVE-2023-38035,MEDIUM
CVE-2019-12900,MEDIUM
CVE-2018-1270,MEDIUM
CVE-2019-0232,MEDIUM
CVE-2022-46175,MEDIUM
CVE-2021-44847,MEDIUM
CVE-2020-13576,MEDIUM
CVE-2021-4048,MEDIUM
CVE-2022-32532,MEDIUM
CVE-2022-36944,MEDIUM
CVE-2023-25194,MEDIUM
CVE-2023-29187,MEDIUM
CVE-2023-29552,MEDIUM
CVE-2023-6190,MEDIUM
CVE-2024-22860,MEDIUM
CVE-2012-0178,MEDIUM
CVE-2011-1233,MEDIUM
CVE-2011-0086,MEDIUM
CVE-2011-0677,MEDIUM
CVE-2009-2510,MEDIUM
CVE-2009-1546,MEDIUM
CVE-2012-1527,MEDIUM
CVE-2012-1848,MEDIUM
CVE-2012-0004,MEDIUM
CVE-2011-0672,MEDIUM
CVE-2011-1228,MEDIUM
CVE-2011-0674,MEDIUM
CVE-2009-0085,MEDIUM
CVE-2009-1125,MEDIUM
CVE-2012-0180,MEDIUM
CVE-2011-1230,MEDIUM
CVE-2011-0671,MEDIUM
CVE-2009-1926,MEDIUM
CVE-2009-0082,MEDIUM
CVE-2008-4268,MEDIUM
CVE-2016-0714,MEDIUM
CVE-2023-28100,MEDIUM
CVE-2014-3635,MEDIUM
CVE-2023-38319,MEDIUM
CVE-2010-2547,MEDIUM
CVE-2010-2941,MEDIUM
CVE-2008-0062,MEDIUM
CVE-2008-0063,MEDIUM
CVE-2007-3749,MEDIUM
CVE-2005-1744,MEDIUM
CVE-2010-1573,MEDIUM
CVE-2023-0767,MEDIUM
CVE-2020-36329,MEDIUM
CVE-2018-25014,MEDIUM
CVE-2020-36331,MEDIUM
CVE-2019-8457,MEDIUM
CVE-2016-1978,MEDIUM
CVE-2022-2031,MEDIUM
CVE-2018-25013,MEDIUM
CVE-2016-1950,MEDIUM
CVE-2022-4254,MEDIUM
CVE-2015-7183,MEDIUM
CVE-2020-13630,MEDIUM
CVE-2016-1979,MEDIUM
CVE-2017-10989,MEDIUM
CVE-2018-25009,MEDIUM
CVE-2013-1620,MEDIUM
CVE-2011-3200,MEDIUM
CVE-2015-7182,MEDIUM
CVE-2018-25011,MEDIUM
CVE-2022-1097,MEDIUM
CVE-2014-5044,MEDIUM
CVE-2013-6371,MEDIUM
CVE-2018-20346,MEDIUM
CVE-2020-36330,MEDIUM
CVE-2015-5621,MEDIUM
CVE-2020-15862,MEDIUM
CVE-2018-25010,MEDIUM
CVE-2022-38023,MEDIUM
CVE-2022-32744,MEDIUM
CVE-2019-11745,MEDIUM
CVE-2014-1545,MEDIUM
CVE-2015-7181,MEDIUM
CVE-2018-25012,MEDIUM
CVE-2017-7805,MEDIUM
CVE-2013-6370,MEDIUM
CVE-2022-3437,MEDIUM
CVE-2019-19646,MEDIUM
CVE-2017-2518,MEDIUM
CVE-2022-23960,MEDIUM
CVE-2019-13942,MEDIUM
CVE-2022-38371,MEDIUM
CVE-2022-24290,MEDIUM
CVE-2023-25860,MEDIUM
CVE-2023-25617,MEDIUM
CVE-2023-24530,MEDIUM
CVE-2022-22957,MEDIUM
CVE-2023-25549,MEDIUM
CVE-2023-1109,MEDIUM
CVE-2021-0884,MEDIUM
CVE-2023-25547,MEDIUM
CVE-2022-31805,MEDIUM
CVE-2023-2573,MEDIUM
CVE-2023-32349,MEDIUM
CVE-2023-22450,MEDIUM
CVE-2023-32628,MEDIUM
CVE-2022-22034,MEDIUM
CVE-2023-38647,MEDIUM
CVE-2022-20488,MEDIUM
CVE-2022-22736,MEDIUM
CVE-2021-0946,MEDIUM
CVE-2022-20376,MEDIUM
CVE-2021-35132,MEDIUM
CVE-2022-37129,MEDIUM
CVE-2022-20201,MEDIUM
CVE-2022-41128,MEDIUM
CVE-2021-39640,MEDIUM
CVE-2022-21971,MEDIUM
CVE-2022-20004,MEDIUM
CVE-2022-46883,MEDIUM
CVE-2022-33234,MEDIUM
CVE-2022-20348,MEDIUM
CVE-2022-20235,MEDIUM
CVE-2022-3307,MEDIUM
CVE-2022-37123,MEDIUM
CVE-2022-32821,MEDIUM
CVE-2022-31696,MEDIUM
CVE-2022-32811,MEDIUM
CVE-2022-22031,MEDIUM
CVE-2022-28571,MEDIUM
CVE-2021-31207,MEDIUM
CVE-2022-26719,MEDIUM
CVE-2022-41125,MEDIUM
CVE-2022-26716,MEDIUM
CVE-2022-24521,MEDIUM
CVE-2022-42820,MEDIUM
CVE-2022-26730,MEDIUM
CVE-2022-28960,MEDIUM
CVE-2021-45327,MEDIUM
CVE-2022-20002,MEDIUM
CVE-2021-46825,MEDIUM
CVE-2022-20137,MEDIUM
CVE-2022-20110,MEDIUM
CVE-2022-2992,MEDIUM
CVE-2022-30078,MEDIUM
CVE-2022-1482,MEDIUM
CVE-2022-0797,MEDIUM
CVE-2022-20256,MEDIUM
CVE-2022-20484,MEDIUM
CVE-2022-26258,MEDIUM
CVE-2022-22764,MEDIUM
CVE-2022-33280,MEDIUM
CVE-2022-32635,MEDIUM
CVE-2022-30321,MEDIUM
CVE-2022-20382,MEDIUM
CVE-2022-32637,MEDIUM
CVE-2021-30350,MEDIUM
CVE-2022-22487,MEDIUM
CVE-2021-40553,MEDIUM
CVE-2022-22072,MEDIUM
CVE-2021-31956,MEDIUM
CVE-2022-21142,MEDIUM
CVE-2022-25157,MEDIUM
CVE-2022-20493,MEDIUM
CVE-2021-40867,MEDIUM
CVE-2022-24442,MEDIUM
CVE-2022-24450,MEDIUM
CVE-2022-23673,MEDIUM
CVE-2022-20525,MEDIUM
CVE-2021-4098,MEDIUM
CVE-2023-35372,MEDIUM
CVE-2023-35371,MEDIUM
CVE-2023-27411,MEDIUM
CVE-2023-38245,MEDIUM
CVE-2023-38223,MEDIUM
CVE-2011-3309,MEDIUM
CVE-2023-38228,MEDIUM
CVE-2023-21281,MEDIUM
CVE-2022-46722,MEDIUM
CVE-2022-34671,MEDIUM
